100729	21
100730	181
100731	239
100732	241
100733	480
100734	605
100735	39
100736	361
100737	451
100738	588
100739	36
100740	351
100741	0
100742	202
100743	121
100744	388
100745	152
100746	489
100747	0
100748	444
100749	325
100750	669
100751	70
100752	120
100753	332
100754	130
100755	410
100756	484
100757	301
100758	533
100759	38
100760	184
100761	266
100762	253
100763	198
100764	426
100765	22
100766	389
100767	235
100768	35
100769	409
100770	96
100771	127
100772	35
100773	35
100774	70
100775	59
100776	75
100777	46
100778	52
100779	271
100780	72
100781	10
100782	197
100783	322
100784	4
100785	34
100786	70
100787	356
100788	80
100789	38
100790	38
100791	338
100792	680
100793	39
100794	192
100795	191
100796	56
