91085	36
91086	0
91087	35
91088	0
91089	0
91090	9
91091	70
91092	16
91093	0
91094	566
91095	225
91096	197
91097	21
91098	10
91099	35
91100	20
91101	197
91102	7
91103	0
91104	0
91105	0
91106	35
91107	112
91108	0
91109	36
91110	84
91111	0
91112	5
91113	0
91114	12
91115	0
91116	1
91117	0
91118	30
91119	41
91120	23
91121	22
91122	39
91123	8
91124	7
91125	23
91126	32
91127	254
91128	188
91129	163
91130	0
91131	176
91132	297
91133	10
91134	29
91135	102
91136	20
91137	23
91138	78
91139	10
91140	11
91141	5
91142	247
91143	296
91144	30
91145	174
91146	0
91147	0
91148	21
91149	4
91150	482
91151	494
91152	178
91153	87
91154	31
91155	20
91156	252
91157	327
91158	10
91159	58
91160	4
91161	72
91162	0
91163	0
91164	20
91165	11
91166	38
91167	35
91168	4
91169	129
91170	0
91171	0
91172	126
91173	18
91174	27
91175	56
91176	35
91177	18
91178	35
91179	40
91180	185
91181	94
91182	106
91183	366
91184	1
91185	23
91186	206
91187	56
91188	37
91189	112
91190	0
91191	34
91192	114
91193	184
91194	35
91195	210
91196	374
91197	285
91198	149
91199	10
91200	72
91201	11
91202	155
91203	26
91204	20
91205	80
91206	0
91207	43
91208	21
91209	168
91210	0
91211	0
91212	83
91213	139
91214	4
91215	75
91216	0
91217	107
91218	66
91219	140
91220	330
91221	225
91222	1
91223	79
91224	33
91225	63
91226	20
91227	224
91228	35
91229	4
91230	38
91231	47
91232	10
91233	50
91234	126
91235	67
91236	0
91237	3
91238	0
91239	77
91240	228
91241	20
91242	1
91243	124
91244	107
91245	20
91246	0
91247	0
91248	35
91249	20
91250	171
91251	234
91252	331
91253	0
91254	2
91255	20
91256	183
91257	23
91258	1
91259	0
91260	0
91261	10
91262	315
91263	287
91264	473
91265	0
91266	66
91267	1
91268	38
91269	143
91270	15
91271	58
91272	37
91273	10
91274	202
91275	0
91276	20
91277	431
91278	101
91279	0
91280	0
91281	0
91282	4
91283	139
91284	20
91285	0
91286	98
91287	56
91288	2
91289	321
91290	420
91291	155
91292	12
91293	438
91294	56
91295	84
91296	56
91297	86
91298	1
91299	7
91300	55
91301	0
91302	81
91303	168
91304	103
91305	34
91306	5
91307	4
91308	234
91309	36
91310	10
91311	74
91312	26
91313	1
91314	0
91315	94
91316	0
91317	23
91318	4
91319	148
91320	49
91321	146
91322	61
91323	0
91324	9
91325	83
91326	1
91327	35
91328	84
91329	4
91330	205
91331	187
91332	212
91333	144
91334	0
91335	10
91336	0
91337	10
91338	1
91339	69
91340	61
91341	20
91342	3
91343	0
91344	25
91345	11
91346	647
91347	1
91348	1
91349	73
91350	442
91351	403
91352	20
91353	38
91354	0
91355	0
91356	4
91357	88
91358	276
91359	0
91360	375
91361	13
91362	56
91363	133
91364	0
91365	22
91366	0
91367	77
91368	0
91369	116
91370	0
91371	1
91372	56
91373	35
91374	146
91375	0
91376	20
91377	44
91378	0
91379	20
91380	72
91381	127
91382	151
91383	74
91384	111
91385	60
91386	20
91387	0
91388	24
91389	71
91390	77
91391	20
91392	257
91393	4
91394	93
91395	111
91396	26
