34640	593
34641	479
34642	739
34643	269
34644	127
34645	448
34646	467
34647	141
34648	544
34649	990
34650	496
34651	388
34652	776
34653	131
34654	119
34655	771
34656	35
34657	691
34658	97
34659	364
34660	812
34661	385
34662	354
34663	607
34664	503
34665	564
34666	735
34667	299
34668	642
34669	236
34670	802
34671	277
34672	613
34673	572
34674	843
34675	224
34676	537
34677	443
34678	531
34679	884
34680	501
34681	687
34682	754
34683	480
34684	771
34685	576
34686	481
34687	866
34688	330
34689	59
34690	403
34691	551
34692	422
34693	567
34694	295
34695	487
34696	227
34697	770
34698	263
34699	669
34700	459
34701	391
34702	35
34703	616
34704	585
34705	569
34706	375
34707	697
34708	702
34709	414
34710	526
34711	890
34712	586
34713	884
34714	562
34715	391
34716	507
34717	479
34718	449
34719	477
34720	670
34721	11
34722	516
34723	284
34724	832
34725	447
34726	167
34727	838
34728	446
34729	835
34730	445
34731	296
34732	241
34733	122
34734	767
34735	95
34736	422
34737	551
34738	755
34739	727
34740	529
34741	700
34742	298
34743	728
34744	154
34745	261
34746	473
34747	656
34748	514
34749	365
34750	633
34751	198
34752	718
34753	165
34754	524
34755	882
34756	295
34757	1020
34758	743
34759	600
34760	533
34761	135
34762	84
34763	226
34764	474
34765	508
34766	770
34767	760
34768	379
34769	374
34770	782
34771	245
34772	626
34773	820
34774	546
34775	743
34776	833
34777	310
34778	666
34779	521
34780	82
34781	281
34782	354
34783	20
34784	575
34785	277
34786	263
34787	381
34788	688
34789	651
34790	351
34791	705
34792	321
34793	628
34794	101
34795	126
34796	520
34797	487
34798	436
34799	952
34800	330
34801	597
34802	396
34803	606
34804	413
34805	191
34806	630
34807	803
34808	1242
34809	89
34810	475
34811	1054
34812	56
34813	616
34814	761
34815	565
34816	615
34817	133
34818	701
34819	474
34820	464
34821	719
34822	393
34823	467
34824	723
34825	1115
34826	576
34827	56
34828	528
34829	38
34830	417
34831	20
34832	401
34833	63
34834	719
34835	501
34836	326
34837	90
34838	573
34839	500
34840	45
34841	136
34842	502
34843	460
34844	1123
34845	1031
34846	59
34847	816
34848	719
34849	755
34850	581
34851	262
34852	106
34853	662
34854	100
34855	593
34856	850
34857	1021
