81173	303
81174	294
81175	42
81176	513
81177	184
81178	319
81179	293
81180	19
81181	183
81182	228
81183	267
81184	0
81185	2
81186	35
81187	568
81188	766
81189	319
81190	224
81191	655
81192	46
81193	0
81194	554
81195	752
81196	171
81197	0
81198	58
81199	0
81200	408
81201	165
81202	84
81203	619
81204	468
81205	351
81206	558
81207	298
81208	216
81209	35
81210	460
81211	367
81212	416
81213	114
81214	75
81215	478
81216	99
81217	87
81218	1
81219	59
81220	80
81221	591
81222	123
81223	308
81224	56
81225	724
81226	113
81227	361
81228	480
81229	581
81230	105
81231	316
81232	631
81233	23
81234	56
81235	42
81236	146
81237	70
81238	352
81239	335
81240	588
81241	179
81242	164
81243	353
81244	0
81245	245
81246	399
81247	293
81248	210
81249	4
81250	40
81251	363
81252	939
81253	74
81254	117
81255	215
81256	4
81257	254
81258	401
81259	350
81260	53
81261	58
81262	0
81263	257
81264	454
81265	363
81266	386
81267	111
81268	35
81269	0
81270	331
81271	602
81272	566
81273	30
81274	381
81275	56
81276	97
81277	69
81278	72
81279	0
81280	545
81281	1
81282	105
81283	529
81284	169
81285	198
81286	281
81287	425
81288	374
81289	259
81290	14
81291	0
81292	316
81293	128
81294	63
81295	26
81296	20
81297	22
81298	348
81299	470
81300	284
81301	397
81302	56
81303	67
81304	241
81305	259
81306	327
81307	595
81308	52
81309	243
81310	10
81311	343
81312	169
81313	35
81314	298
81315	4
81316	268
81317	485
81318	40
81319	523
81320	103
81321	63
81322	112
81323	133
81324	379
81325	4
81326	580
81327	419
81328	95
81329	164
81330	124
81331	84
81332	394
81333	2
81334	320
81335	609
81336	139
81337	526
81338	130
81339	416
81340	357
81341	48
81342	0
81343	458
81344	705
81345	444
81346	653
81347	35
81348	374
81349	150
81350	4
81351	81
81352	0
81353	35
81354	208
81355	279
81356	315
81357	178
81358	432
81359	650
81360	596
81361	906
81362	607
81363	593
81364	20
81365	15
81366	920
81367	356
81368	13
81369	294
81370	299
81371	777
81372	510
81373	6
81374	229
81375	56
81376	0
81377	447
81378	227
81379	35
81380	46
81381	384
81382	564
81383	0
81384	119
81385	389
81386	181
81387	388
81388	304
81389	0
81390	7
81391	174
81392	578
81393	45
81394	340
81395	570
81396	58
81397	23
81398	10
81399	302
81400	151
81401	10
81402	327
81403	92
81404	20
81405	0
81406	101
81407	306
81408	45
81409	0
81410	35
81411	201
81412	15
81413	274
81414	389
81415	334
81416	232
81417	345
81418	85
81419	431
81420	573
81421	503
81422	197
81423	234
81424	57
81425	317
81426	474
81427	142
81428	20
81429	308
81430	246
81431	420
81432	770
81433	273
81434	4
81435	165
81436	0
81437	15
81438	254
81439	641
81440	183
81441	583
81442	676
81443	56
81444	21
81445	22
81446	304
81447	457
81448	193
81449	250
81450	510
81451	487
81452	25
81453	439
81454	126
81455	148
81456	433
81457	446
81458	3
81459	584
81460	276
81461	217
81462	112
81463	0
81464	1
81465	386
81466	10
81467	435
81468	615
81469	407
81470	0
81471	328
81472	21
81473	35
81474	315
81475	378
81476	423
81477	92
81478	56
81479	120
81480	43
81481	0
81482	60
81483	305
81484	10
81485	244
81486	100
81487	41
81488	599
81489	349
81490	154
81491	20
81492	288
81493	238
81494	157
81495	290
81496	263
81497	350
81498	35
81499	4
81500	164
81501	269
81502	386
81503	632
81504	0
81505	323
81506	423
81507	125
81508	59
81509	342
81510	517
81511	346
81512	371
81513	270
81514	281
81515	281
81516	56
81517	4
81518	22
81519	531
81520	35
81521	1
81522	60
81523	102
81524	524
81525	131
81526	112
81527	346
81528	238
81529	299
81530	603
81531	245
81532	0
81533	139
81534	469
81535	16
81536	78
81537	721
81538	300
81539	322
81540	219
81541	404
81542	263
81543	367
81544	0
81545	0
81546	26
81547	227
81548	295
81549	276
81550	691
81551	1
81552	50
81553	0
81554	84
81555	58
81556	284
81557	361
81558	36
81559	503
81560	314
81561	208
81562	136
81563	491
81564	242
81565	4
81566	249
81567	86
81568	37
81569	0
81570	466
81571	19
81572	0
81573	22
81574	400
81575	579
81576	369
81577	329
81578	128
81579	363
81580	516
81581	72
81582	145
81583	508
81584	105
81585	465
81586	552
81587	162
81588	104
81589	10
81590	233
81591	199
81592	106
81593	27
81594	422
81595	372
81596	475
81597	0
81598	0
81599	306
81600	261
81601	0
81602	111
81603	113
81604	28
81605	168
81606	443
81607	426
81608	0
81609	219
81610	6
81611	361
81612	8
81613	274
81614	366
81615	16
81616	435
81617	589
81618	100
81619	70
81620	120
81621	292
81622	40
81623	265
81624	2
81625	257
81626	317
81627	792
81628	675
81629	372
81630	373
81631	67
81632	84
81633	381
81634	22
81635	112
81636	177
81637	135
81638	5
81639	325
81640	352
81641	226
81642	570
81643	92
81644	691
81645	467
81646	403
81647	302
81648	0
81649	545
81650	0
81651	0
81652	0
81653	187
81654	134
81655	183
81656	0
81657	430
81658	258
81659	11
81660	104
81661	390
81662	222
81663	452
81664	606
81665	54
81666	334
81667	251
81668	185
81669	67
81670	179
81671	3
81672	523
81673	319
81674	498
81675	479
81676	1
81677	0
81678	1
81679	427
81680	435
81681	490
81682	282
81683	756
81684	66
81685	446
81686	267
81687	5
81688	257
81689	121
81690	253
81691	387
81692	238
81693	470
81694	363
81695	435
81696	284
81697	348
81698	0
81699	19
81700	216
81701	423
81702	57
81703	154
81704	136
81705	24
81706	437
81707	289
81708	630
81709	404
81710	871
81711	631
81712	71
81713	661
81714	138
81715	644
81716	542
81717	45
81718	0
81719	671
81720	0
81721	227
81722	164
81723	67
81724	622
81725	56
81726	59
81727	597
81728	56
81729	21
81730	596
81731	252
81732	676
81733	226
81734	420
81735	79
81736	479
81737	394
81738	266
81739	332
81740	87
81741	408
81742	103
81743	133
81744	290
81745	547
81746	440
81747	236
81748	879
81749	308
81750	267
81751	427
81752	58
81753	277
81754	480
81755	561
81756	733
81757	545
81758	744
81759	310
81760	167
81761	22
81762	234
81763	149
81764	37
81765	252
81766	56
81767	0
81768	0
81769	654
81770	57
81771	121
81772	38
81773	740
81774	5
81775	120
81776	199
81777	21
81778	50
81779	222
81780	65
81781	480
81782	481
81783	35
81784	10
81785	2
81786	446
81787	4
81788	188
81789	429
81790	101
81791	67
81792	869
81793	10
81794	102
81795	84
81796	164
81797	46
81798	162
81799	0
81800	15
81801	290
81802	597
81803	36
81804	303
81805	0
81806	427
81807	532
81808	0
81809	162
81810	16
81811	420
81812	196
81813	319
81814	242
81815	0
81816	49
81817	68
81818	411
81819	492
81820	10
81821	266
81822	713
81823	551
81824	157
81825	470
81826	124
81827	295
81828	10
81829	510
81830	309
81831	145
81832	120
81833	249
81834	167
81835	806
81836	437
81837	545
81838	26
81839	290
81840	233
81841	240
81842	540
81843	261
81844	103
81845	356
81846	242
81847	39
81848	57
81849	719
81850	463
81851	730
81852	0
81853	523
81854	311
81855	0
81856	479
81857	178
81858	103
81859	15
81860	11
81861	509
81862	256
81863	170
81864	624
81865	537
81866	0
81867	1
81868	1
81869	216
81870	187
81871	410
81872	370
81873	97
81874	229
81875	303
81876	192
81877	455
81878	250
81879	182
81880	485
81881	295
81882	58
81883	439
81884	10
81885	269
81886	56
81887	606
81888	179
81889	23
81890	219
81891	1
81892	75
81893	128
81894	179
81895	341
81896	293
81897	291
