84011	662
84012	480
84013	575
84014	916
84015	224
84016	591
84017	458
84018	594
84019	235
84020	567
84021	456
84022	848
84023	327
84024	413
84025	373
84026	454
84027	649
84028	474
84029	331
84030	609
84031	826
84032	525
84033	316
84034	245
84035	202
84036	512
84037	451
84038	769
84039	437
84040	470
84041	335
84042	409
84043	445
84044	528
84045	1257
84046	151
84047	388
84048	497
84049	515
84050	994
84051	251
84052	678
84053	418
84054	373
84055	515
84056	600
84057	724
84058	702
84059	122
84060	615
84061	1007
84062	886
84063	728
84064	226
84065	120
84066	556
84067	421
84068	169
84069	592
84070	570
84071	274
84072	516
84073	524
84074	395
84075	425
84076	355
84077	543
84078	881
