25632	462
25633	820
25634	295
25635	333
25636	568
25637	359
25638	568
25639	488
25640	992
25641	75
25642	539
25643	383
25644	262
25645	583
25646	367
25647	254
25648	10
25649	396
25650	597
25651	170
25652	84
25653	782
25654	440
25655	291
25656	26
25657	168
25658	831
25659	394
25660	163
25661	503
25662	837
25663	449
25664	359
25665	485
25666	161
25667	642
25668	223
25669	697
25670	734
25671	166
25672	370
25673	290
25674	388
25675	524
25676	86
25677	464
25678	324
25679	763
25680	0
25681	336
25682	621
25683	523
25684	71
25685	132
