98723	20
98724	1
98725	18
98726	1
98727	4
98728	292
98729	408
98730	0
98731	249
98732	216
98733	84
98734	0
98735	84
98736	98
98737	86
98738	271
98739	189
98740	21
98741	24
98742	205
98743	0
98744	4
98745	0
98746	0
98747	75
98748	77
98749	149
98750	16
98751	20
98752	67
98753	26
98754	64
98755	69
98756	197
98757	280
98758	291
98759	35
98760	4
98761	77
98762	54
98763	134
98764	3
98765	210
98766	20
98767	6
98768	59
98769	114
98770	97
98771	31
98772	186
98773	10
98774	35
98775	162
98776	122
98777	182
98778	130
98779	85
98780	39
98781	6
98782	1
98783	37
98784	0
98785	38
98786	239
98787	160
98788	37
98789	1
98790	62
98791	0
98792	1
98793	2
98794	45
98795	102
98796	10
98797	82
98798	4
98799	173
98800	21
98801	0
98802	101
98803	0
98804	152
98805	10
98806	192
98807	344
98808	50
98809	103
98810	0
98811	41
98812	291
98813	180
98814	1
98815	58
98816	4
98817	35
98818	6
98819	34
98820	22
98821	60
98822	0
98823	20
98824	332
98825	3
98826	20
98827	79
98828	0
98829	182
98830	0
98831	42
98832	10
98833	231
98834	10
98835	1
98836	0
98837	275
98838	11
98839	73
98840	0
98841	118
98842	44
98843	121
98844	38
98845	9
98846	101
98847	173
98848	0
98849	0
98850	10
98851	36
98852	211
98853	35
98854	16
98855	459
98856	312
98857	458
98858	0
98859	0
98860	308
98861	5
98862	29
98863	131
98864	178
98865	168
98866	39
98867	3
98868	10
98869	4
98870	1
98871	68
98872	56
98873	188
98874	1
98875	16
98876	0
98877	137
98878	112
98879	10
98880	20
98881	0
98882	10
98883	4
98884	4
98885	1
98886	35
98887	4
98888	242
98889	41
98890	137
98891	257
98892	178
98893	55
98894	81
98895	20
98896	298
98897	77
98898	17
98899	23
98900	169
98901	4
98902	130
98903	203
98904	239
98905	10
98906	0
98907	35
98908	207
98909	430
98910	0
98911	79
98912	119
98913	150
98914	45
98915	110
98916	11
98917	10
98918	183
98919	132
98920	0
98921	4
98922	52
98923	120
98924	532
98925	148
98926	153
98927	0
98928	5
98929	0
98930	58
98931	56
98932	64
98933	100
98934	31
98935	54
98936	4
98937	10
98938	302
98939	151
98940	20
98941	176
98942	0
98943	7
98944	43
98945	5
98946	148
98947	43
98948	61
98949	1
98950	118
98951	11
98952	70
98953	358
98954	401
98955	35
98956	341
98957	56
98958	127
98959	0
