10761	1
10762	20
10763	10
10764	222
10765	4
10766	311
10767	316
10768	71
10769	31
10770	66
10771	0
10772	36
10773	4
10774	3
10775	324
10776	0
10777	351
10778	758
10779	41
10780	15
10781	241
10782	0
10783	382
10784	171
10785	414
10786	230
10787	255
10788	338
10789	88
10790	238
10791	20
10792	1
10793	525
10794	167
10795	9
10796	575
10797	328
10798	0
10799	214
10800	95
10801	29
10802	149
10803	17
10804	79
10805	1
10806	551
10807	54
10808	84
10809	105
10810	0
10811	445
10812	69
10813	304
10814	5
10815	86
10816	22
10817	44
10818	299
10819	55
10820	324
10821	0
10822	2
10823	13
10824	0
10825	658
10826	0
10827	71
10828	789
10829	448
10830	4
10831	0
10832	2
10833	196
10834	298
10835	503
10836	0
10837	468
10838	238
10839	1
10840	91
10841	182
10842	303
10843	86
10844	1
10845	20
10846	376
10847	237
10848	10
10849	342
10850	92
10851	436
10852	4
10853	13
10854	1
10855	0
10856	528
10857	167
10858	25
10859	109
10860	39
10861	0
10862	122
10863	123
10864	112
10865	100
10866	12
10867	199
10868	456
10869	193
10870	0
10871	0
10872	36
10873	584
10874	10
10875	18
10876	0
10877	140
10878	485
10879	112
10880	1
10881	0
10882	267
10883	30
10884	101
10885	0
10886	205
10887	107
10888	36
10889	21
10890	295
10891	344
10892	10
10893	337
10894	5
10895	342
10896	0
10897	97
10898	118
10899	221
10900	1
10901	0
10902	269
10903	197
10904	256
10905	238
10906	56
10907	266
10908	97
10909	0
10910	664
10911	117
10912	197
10913	297
10914	335
10915	148
10916	13
10917	10
10918	210
10919	34
10920	0
10921	0
10922	11
10923	546
10924	58
10925	117
10926	361
10927	72
10928	75
10929	86
10930	4
10931	267
10932	20
10933	84
10934	13
10935	0
10936	617
10937	96
10938	0
10939	0
10940	122
10941	1
10942	0
10943	11
10944	390
10945	37
10946	4
10947	248
10948	5
10949	71
10950	335
10951	84
10952	5
10953	363
10954	94
10955	21
10956	325
10957	1
10958	337
10959	0
10960	185
10961	93
10962	1
10963	0
10964	98
10965	661
10966	5
10967	23
10968	23
10969	36
10970	303
10971	195
10972	272
10973	0
10974	284
10975	148
10976	1
10977	245
10978	56
10979	7
10980	74
10981	107
10982	114
10983	133
10984	230
10985	35
10986	0
10987	66
10988	358
10989	61
10990	34
10991	166
10992	0
10993	10
10994	122
10995	252
10996	293
10997	89
10998	20
10999	700
11000	667
11001	268
11002	544
11003	292
11004	2
11005	10
11006	0
11007	35
11008	293
11009	4
11010	3
11011	374
11012	0
11013	139
11014	83
11015	0
11016	1
11017	0
11018	197
11019	70
11020	413
11021	309
11022	57
11023	156
11024	1
11025	48
11026	111
11027	2
11028	120
11029	0
11030	566
11031	281
11032	10
11033	0
11034	84
11035	298
11036	359
11037	70
11038	0
11039	65
11040	437
11041	63
11042	0
11043	104
11044	2
11045	76
11046	66
11047	634
11048	16
11049	27
11050	10
11051	68
11052	192
11053	20
11054	258
11055	21
11056	416
11057	59
11058	52
11059	17
11060	10
11061	19
11062	4
