80870	445
80871	649
80872	351
80873	494
80874	11
80875	221
80876	35
80877	36
80878	113
80879	166
80880	155
80881	241
80882	456
80883	349
80884	20
80885	247
80886	225
80887	1
80888	315
80889	35
80890	4
80891	35
80892	20
80893	337
80894	56
80895	132
80896	490
80897	1
80898	199
80899	154
80900	294
80901	556
80902	325
80903	163
80904	380
80905	267
80906	424
80907	35
80908	340
80909	746
80910	58
80911	21
80912	275
80913	74
80914	169
80915	205
80916	182
80917	486
80918	465
80919	362
80920	4
80921	56
80922	363
80923	35
80924	119
80925	171
80926	120
80927	355
80928	578
80929	51
80930	105
80931	159
80932	162
80933	137
80934	266
80935	0
80936	11
80937	347
80938	84
80939	58
80940	39
80941	34
80942	584
80943	797
80944	488
80945	446
80946	303
80947	83
80948	193
80949	401
80950	96
80951	163
80952	46
80953	451
80954	158
80955	20
80956	151
80957	90
80958	204
80959	46
80960	153
80961	169
80962	468
80963	509
80964	1
80965	721
80966	470
80967	370
80968	609
80969	20
80970	1
80971	156
80972	546
80973	158
80974	22
80975	280
80976	18
80977	351
80978	71
80979	473
80980	203
80981	128
80982	316
80983	26
80984	332
80985	290
80986	344
80987	293
80988	0
80989	1
80990	559
80991	471
80992	197
80993	35
80994	236
80995	75
80996	18
80997	338
80998	330
80999	10
81000	101
81001	231
81002	115
81003	170
81004	288
81005	80
81006	173
81007	404
81008	114
81009	21
81010	318
81011	186
81012	10
81013	676
81014	101
81015	261
81016	210
81017	134
81018	115
81019	10
81020	135
81021	85
81022	408
81023	315
81024	281
81025	272
81026	35
81027	391
81028	223
81029	103
81030	85
81031	362
81032	178
81033	10
81034	138
81035	440
81036	223
81037	317
81038	207
81039	173
81040	281
81041	245
81042	256
81043	256
81044	298
81045	97
81046	424
81047	217
81048	195
81049	35
81050	10
81051	99
81052	247
81053	375
81054	422
81055	4
81056	314
81057	57
81058	4
81059	23
81060	432
81061	35
81062	0
81063	33
81064	341
81065	489
81066	426
81067	368
81068	4
81069	35
81070	55
81071	28
81072	20
81073	20
81074	77
81075	237
81076	422
81077	12
81078	77
81079	374
81080	615
81081	20
81082	56
81083	268
81084	328
81085	170
81086	86
81087	105
81088	0
81089	85
81090	32
81091	257
81092	53
81093	28
81094	219
81095	35
81096	59
81097	35
81098	110
81099	286
81100	53
81101	60
81102	345
81103	106
81104	500
81105	341
81106	339
81107	333
81108	54
81109	4
81110	4
81111	390
81112	587
81113	125
81114	325
81115	474
81116	20
81117	410
81118	38
81119	4
81120	280
81121	9
81122	304
81123	343
81124	174
81125	10
81126	86
81127	144
81128	1
81129	119
81130	180
81131	391
81132	128
81133	545
81134	454
81135	125
81136	339
81137	84
81138	127
81139	154
81140	306
81141	119
81142	145
81143	20
81144	361
81145	734
81146	158
81147	21
81148	19
81149	84
81150	20
81151	182
81152	436
81153	47
81154	330
81155	60
81156	263
81157	166
81158	126
81159	300
81160	263
81161	281
81162	20
81163	35
81164	321
81165	380
81166	242
81167	300
81168	10
81169	493
81170	317
81171	21
81172	12
