70389	76
70390	91
70391	44
70392	207
70393	350
70394	269
70395	695
70396	587
70397	169
70398	221
70399	56
70400	4
70401	117
70402	56
70403	55
70404	175
70405	69
70406	527
70407	451
70408	636
70409	83
70410	131
70411	544
70412	420
70413	457
70414	77
70415	122
70416	576
70417	219
70418	245
70419	23
70420	21
70421	213
70422	2
70423	302
70424	467
70425	498
70426	388
70427	74
70428	674
70429	120
70430	18
70431	40
70432	267
70433	530
70434	4
70435	290
70436	83
70437	59
70438	432
70439	64
70440	400
70441	386
70442	453
70443	241
70444	165
70445	121
70446	446
70447	294
70448	183
70449	141
70450	234
70451	307
70452	1
70453	594
70454	672
70455	1
70456	523
70457	76
70458	412
70459	227
70460	408
70461	853
70462	111
70463	302
70464	35
70465	99
70466	285
70467	216
70468	158
70469	115
70470	23
70471	35
70472	59
70473	279
70474	99
70475	589
70476	542
70477	35
70478	172
70479	225
70480	56
70481	253
70482	95
70483	526
70484	210
70485	507
70486	697
70487	61
70488	221
70489	530
70490	20
70491	229
70492	40
70493	376
70494	308
70495	212
70496	266
70497	22
70498	45
70499	153
70500	79
70501	858
70502	790
70503	569
70504	620
70505	60
70506	295
70507	0
70508	172
70509	249
70510	152
70511	414
70512	527
70513	174
70514	159
70515	74
70516	309
70517	261
70518	299
70519	194
70520	102
70521	1
70522	33
70523	191
70524	124
70525	170
70526	250
70527	317
70528	329
70529	7
70530	589
70531	82
70532	66
70533	207
70534	316
70535	222
70536	47
70537	225
70538	84
70539	253
70540	40
70541	473
70542	117
70543	4
70544	421
70545	36
70546	1
70547	215
70548	96
70549	232
70550	4
70551	376
70552	118
70553	344
70554	395
70555	7
70556	31
70557	113
70558	221
70559	141
70560	286
70561	55
70562	292
70563	44
70564	11
70565	120
70566	176
70567	109
70568	188
70569	515
70570	379
70571	453
70572	56
70573	547
70574	152
70575	359
70576	19
70577	22
70578	73
70579	127
70580	246
70581	4
70582	496
70583	103
70584	370
70585	399
70586	102
70587	84
70588	146
70589	425
70590	84
70591	98
70592	206
70593	410
70594	273
70595	141
70596	94
70597	480
70598	56
70599	261
70600	57
70601	496
70602	214
70603	58
70604	107
70605	343
70606	109
70607	14
70608	338
70609	149
70610	233
70611	20
70612	221
70613	66
70614	0
70615	269
70616	131
70617	217
70618	99
70619	0
70620	399
70621	40
70622	53
70623	56
70624	374
70625	301
70626	369
70627	434
70628	40
70629	358
70630	0
70631	336
70632	117
70633	39
70634	328
70635	133
70636	78
70637	57
70638	396
70639	105
70640	21
70641	498
70642	193
70643	627
70644	633
70645	22
70646	512
70647	243
70648	41
70649	171
70650	559
70651	5
70652	94
70653	175
70654	11
70655	16
70656	197
70657	486
70658	347
70659	2
70660	259
70661	394
70662	397
70663	314
70664	526
70665	62
70666	274
70667	2
70668	375
70669	78
70670	139
70671	0
70672	0
70673	379
70674	117
70675	4
70676	35
