29863	333
29864	318
29865	86
29866	378
29867	312
29868	784
29869	276
29870	375
29871	10
29872	114
29873	311
29874	349
29875	499
29876	318
29877	1223
29878	993
29879	612
29880	437
29881	56
29882	751
29883	816
29884	316
29885	197
29886	687
29887	841
29888	516
29889	606
29890	772
29891	656
29892	245
29893	717
29894	272
29895	407
29896	139
29897	115
29898	86
29899	557
29900	656
29901	561
29902	289
29903	661
29904	620
29905	384
29906	86
29907	245
29908	630
29909	904
29910	355
29911	596
29912	76
29913	842
29914	0
29915	245
29916	435
29917	270
29918	689
29919	584
29920	451
29921	342
29922	584
29923	24
29924	437
29925	748
29926	916
29927	609
29928	299
29929	992
29930	687
29931	1005
29932	774
29933	234
29934	42
29935	563
29936	345
29937	204
29938	214
29939	416
29940	196
29941	240
29942	94
29943	379
29944	0
29945	171
29946	36
29947	519
29948	9
29949	374
29950	162
29951	406
29952	451
29953	405
29954	743
29955	445
29956	874
29957	307
29958	568
29959	207
29960	116
29961	442
29962	20
29963	405
29964	443
29965	721
29966	628
29967	100
29968	376
29969	729
29970	500
29971	288
29972	40
29973	170
29974	530
29975	335
29976	812
29977	98
29978	328
29979	56
29980	833
29981	356
29982	653
29983	455
29984	234
29985	493
29986	312
29987	622
29988	294
29989	230
29990	1081
